sample_id	run_id	assay_type	run_classification	gene_id	gene_symbol	overlay_source	overlay_source_count	overlay_source_list	mitocarta_hit	epi25_hit	match_key	functional_impact	variant_count
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000110455	ACCS	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000110455	ACCS	mitocarta	1	mitocarta	True	False	ensembl_gene_id	splice_relevant	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000110455	ACCS	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000110871	COQ5	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000111666	CHPT1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000111666	CHPT1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000111696	NT5DC3	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000111716	LDHB	mitocarta	1	mitocarta	True	False	ensembl_gene_id	splice_relevant	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000111716	LDHB	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000111850	SMIM8	mitocarta	1	mitocarta	True	False	ensembl_gene_id	splice_relevant	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000112031	MTRF1L	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	2
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000112110	MRPL18	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000112110	MRPL18	mitocarta	1	mitocarta	True	False	ensembl_gene_id	other_coding	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000112234	FBXL4	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000112992	NNT	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000113013	HSPA9	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000113048	MRPS27	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000113272	THG1L	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000113272	THG1L	mitocarta	1	mitocarta	True	False	ensembl_gene_id	splice_relevant	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000113492	AGXT2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	3
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000113492	AGXT2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	2
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000113790	EHHADH	mitocarta	1	mitocarta	True	False	ensembl_gene_id	splice_relevant	2
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000115159	GPD2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000115286	NDUFS7	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000115361	ACADL	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000115364	MRPL19	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000115468	EFHD1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000115468	EFHD1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000115520	COQ10B	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000115657	ABCB6	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000115840	SLC25A12	mitocarta	1	mitocarta	True	False	ensembl_gene_id	splice_relevant	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000115840	SLC25A12	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000116221	MRPL37	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000116353	MECR	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000116353	MECR	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000116688	MFN2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000116771	AGMAT	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000116771	AGMAT	mitocarta	1	mitocarta	True	False	ensembl_gene_id	splice_relevant	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000116771	AGMAT	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000116791	CRYZ	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	2
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000116882	HAO2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000116898	MRPS15	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000117009	KMO	mitocarta	1	mitocarta	True	False	ensembl_gene_id	other_coding	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000117009	KMO	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000117054	ACADM	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000117118	SDHB	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000117305	HMGCL	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000117481	NSUN4	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000117528	ABCD3	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000117791	MTARC2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000117791	MTARC2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	2
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000118246	FASTKD2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000119421	NDUFA8	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000119431	HDHD3	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000119673	ACOT2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	2
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000119689	DLST	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000119723	COQ6	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	2
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000119723	COQ6	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000120254	MTHFD1L	mitocarta	1	mitocarta	True	False	ensembl_gene_id	splice_relevant	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000120254	MTHFD1L	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000120662	MTRF1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000120675	DNAJC15	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000120675	DNAJC15	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000121057	AKAP1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	2
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000121289	CEP89	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	2
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000121289	CEP89	mitocarta	1	mitocarta	True	False	ensembl_gene_id	splice_relevant	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000121289	CEP89	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000121691	CAT	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000122335	SERAC1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000123130	ACOT9	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000123213	NLN	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000123453	SARDH	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000123453	SARDH	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	4
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000123545	NDUFAF4	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	2
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000123815	COQ8B	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000123815	COQ8B	mitocarta	1	mitocarta	True	False	ensembl_gene_id	splice_relevant	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000123815	COQ8B	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000124098	FAM210B	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000124098	FAM210B	mitocarta	1	mitocarta	True	False	ensembl_gene_id	splice_relevant	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000124098	FAM210B	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000124279	FASTKD3	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000124279	FASTKD3	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000124370	MCEE	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000124532	MRS2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000124608	AARS2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000124608	AARS2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	2
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000124615	MOCS1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000125166	GOT2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000125166	GOT2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	3
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000125246	CLYBL	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000125454	SLC25A19	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	2
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000125648	SLC25A23	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000125741	OPA3	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000125779	PANK2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000125871	MGME1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000126432	PRDX5	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000126602	TRAP1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000127838	PNKD	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000127884	ECHS1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	2
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000127884	ECHS1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	splice_relevant	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000127884	ECHS1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000127952	STYXL1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	3
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000127989	MTERF1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	loss_of_function	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000127989	MTERF1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000128050	PAICS	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000128694	OSGEPL1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000129473	BCL2L2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000130204	TOMM40	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	2
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000130347	RTN4IP1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000130348	QRSL1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000130414	NDUFA10	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000131143	COX4I1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000131473	ACLY	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000132305	IMMT	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000132305	IMMT	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	2
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000132313	MRPL35	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000132423	COQ3	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	3
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000132463	GRSF1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000132541	RIDA	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000132591	ERAL1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000132837	DMGDH	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000132837	DMGDH	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	2
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000132906	CASP9	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	2
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000132906	CASP9	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000133315	MACROD1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000133597	ADCK2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	2
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000133943	DGLUCY	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000133943	DGLUCY	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000134326	CMPK2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000134463	ECHDC3	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	3
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000134463	ECHDC3	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	5
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000134905	CARS2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000134905	CARS2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	3
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000135070	ISCA1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000135093	USP30	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000135900	MRPL44	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000135929	CYP27A1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000135972	MRPS9	mitocarta	1	mitocarta	True	False	ensembl_gene_id	splice_relevant	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000135972	MRPS9	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	3
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000136003	ISCU	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	3
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000136010	ALDH1L2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	2
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000136143	SUCLA2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000136371	MTHFS	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000136444	RSAD1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	2
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000136444	RSAD1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000136758	YME1L1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	splice_relevant	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000136758	YME1L1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000136783	NIPSNAP3A	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000136874	STX17	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000136877	FPGS	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000137038	DMAC1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000137038	DMAC1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000137106	GRHPR	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000137124	ALDH1B1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	2
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000137124	ALDH1B1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000137463	MGARP	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
HG002	run_2026_04_17_082417	WGS	legacy_semitelemetry_checkpoint_run	ENSG00000137463	MGARP	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
