sample_id	run_id	assay_type	run_classification	gene_id	gene_symbol	overlay_source	overlay_source_count	overlay_source_list	mitocarta_hit	epi25_hit	match_key	functional_impact	variant_count
ERR10619281	run_2026_05_14_083044	WGS	saudi_metadata_drift_detection	ENSG00000274523	RCC1L	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	2
ERR10619281	run_2026_05_14_083044	WGS	saudi_metadata_drift_detection	ENSG00000284194	SCO2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
ERR10619281	run_2026_05_14_083044	WGS	saudi_metadata_drift_detection	ENSG00000284194	SCO2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000002549	LAP3	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000004799	PDK4	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000004864	SLC25A13	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000005022	SLC25A5	mitocarta	1	mitocarta	True	False	ensembl_gene_id	loss_of_function	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000005022	SLC25A5	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	8
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000005022	SLC25A5	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	10
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000005059	MCUB	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000005059	MCUB	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000006282	SPATA20	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000007923	DNAJC11	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000008405	CRY1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000014824	SLC30A9	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	2
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000014824	SLC30A9	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000016391	CHDH	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000016391	CHDH	mitocarta	1	mitocarta	True	False	ensembl_gene_id	splice_relevant	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000019186	CYP24A1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	5
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000021826	CPS1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	2
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000021826	CPS1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	2
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000027001	MIPEP	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000029639	TFB1M	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000036473	OTC	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000037474	NSUN2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	splice_relevant	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000042286	AIFM2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000043514	TRIT1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000048544	MRPS10	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	2
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000048707	VPS13D	mitocarta	1	mitocarta	True	False	ensembl_gene_id	splice_relevant	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000048707	VPS13D	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000050393	MCUR1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000050426	LETMD1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000051341	POLQ	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	5
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000051341	POLQ	mitocarta	1	mitocarta	True	False	ensembl_gene_id	splice_relevant	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000051341	POLQ	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	2
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000055950	MRPL43	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000055950	MRPL43	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000059691	GATB	mitocarta	1	mitocarta	True	False	ensembl_gene_id	splice_relevant	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000060971	ACAA1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000061794	MRPS35	mitocarta	1	mitocarta	True	False	ensembl_gene_id	splice_relevant	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000063761	ADCK1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	2
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000065427	KARS1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	splice_relevant	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000066813	ACSM2B	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000066813	ACSM2B	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000066855	MTFR1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	2
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000066855	MTFR1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	2
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000066926	FECH	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	3
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000069509	FUNDC1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000069998	HDHD5	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000069998	HDHD5	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000072210	ALDH3A2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	splice_relevant	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000072756	TRNT1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000072756	TRNT1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	2
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000072778	ACADVL	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000073169	SELENOO	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	2
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000073169	SELENOO	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	3
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000074071	MRPS34	mitocarta	1	mitocarta	True	False	ensembl_gene_id	splice_relevant	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000074071	MRPS34	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	2
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000074582	BCS1L	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	2
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000075239	ACAT1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000076555	ACACB	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	2
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000076555	ACACB	mitocarta	1	mitocarta	True	False	ensembl_gene_id	splice_relevant	3
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000076555	ACACB	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	6
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000077713	SLC25A43	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000078070	MCCC1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000078070	MCCC1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000078618	NRDC	mitocarta	1	mitocarta	True	False	ensembl_gene_id	other_coding	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000078618	NRDC	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	4
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000080819	CPOX	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	2
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000080819	CPOX	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000081177	EXD2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	2
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000081791	DELE1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000083099	LYRM2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	loss_of_function	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000083099	LYRM2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000084754	HADHA	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000087088	BAX	mitocarta	1	mitocarta	True	False	ensembl_gene_id	splice_relevant	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000087157	PGS1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	splice_relevant	2
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000087299	L2HGDH	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000087299	L2HGDH	mitocarta	1	mitocarta	True	False	ensembl_gene_id	splice_relevant	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000087299	L2HGDH	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000087470	DNM1L	mitocarta	1	mitocarta	True	False	ensembl_gene_id	splice_relevant	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000087470	DNM1L	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	2
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000088888	MAVS	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000090857	PDPR	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000091140	DLD	mitocarta	1	mitocarta	True	False	ensembl_gene_id	splice_relevant	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000093010	COMT	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000093010	COMT	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000095321	CRAT	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000099795	NDUFB7	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000099800	TIMM13	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000099821	POLRMT	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000099821	POLRMT	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	2
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000099968	BCL2L13	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000099968	BCL2L13	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000100116	GCAT	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000100150	DEPDC5	epi25_all_epilepsy	1	epi25_all_epilepsy	False	True	ensembl_gene_id	splice_relevant	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000100150	DEPDC5	epi25_all_epilepsy	1	epi25_all_epilepsy	False	True	ensembl_gene_id	synonymous	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000100290	BIK	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000100300	TSPO	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000100347	SAMM50	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	2
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000100347	SAMM50	mitocarta	1	mitocarta	True	False	ensembl_gene_id	splice_relevant	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000100347	SAMM50	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	3
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000100348	TXN2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000100416	TRMU	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	2
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000100445	SDR39U1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	3
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000100445	SDR39U1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000100577	GSTZ1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000100596	SPTLC2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000100890	PRORP	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000100890	PRORP	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000101019	UQCC1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000101166	PRELID3B	mitocarta	1	mitocarta	True	False	ensembl_gene_id	loss_of_function	2
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000101181	MTG2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	splice_relevant	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000101365	IDH3B	mitocarta	1	mitocarta	True	False	ensembl_gene_id	splice_relevant	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000101391	CDK5RAP1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	splice_relevant	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000101391	CDK5RAP1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000101417	PXMP4	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000101574	METTL4	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	2
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000102401	ARMCX3	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000102743	SLC25A15	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000102763	VWA8	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	2
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000102967	DHODH	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000103150	MLYCD	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000103150	MLYCD	mitocarta	1	mitocarta	True	False	ensembl_gene_id	splice_relevant	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000103356	EARS2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000103356	EARS2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	splice_relevant	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000103356	EARS2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	2
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000103507	BCKDK	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000103642	LACTB	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	2
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000103707	MTFMT	mitocarta	1	mitocarta	True	False	ensembl_gene_id	splice_relevant	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000104687	GSR	mitocarta	1	mitocarta	True	False	ensembl_gene_id	splice_relevant	2
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000104980	TIMM44	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000105341	DMAC2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	2
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000105364	MRPL4	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000105379	ETFB	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000105607	GCDH	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000105701	FKBP8	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000105793	GTPBP10	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	2
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000105793	GTPBP10	mitocarta	1	mitocarta	True	False	ensembl_gene_id	splice_relevant	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000105819	PMPCB	mitocarta	1	mitocarta	True	False	ensembl_gene_id	splice_relevant	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000105953	OGDH	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	2
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000106105	GARS1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000106105	GARS1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	splice_relevant	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000106105	GARS1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000106591	MRPL32	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000107537	PHYH	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	2
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000107745	MICU1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	splice_relevant	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000107815	TWNK	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000107815	TWNK	mitocarta	1	mitocarta	True	False	ensembl_gene_id	splice_relevant	2
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000107815	TWNK	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000107959	PITRM1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	3
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000107959	PITRM1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	splice_relevant	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000107959	PITRM1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	4
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000108179	PPIF	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000108387	SEPTIN4	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	2
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000108387	SEPTIN4	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	3
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000108599	AKAP10	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	2
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000109576	AADAT	mitocarta	1	mitocarta	True	False	ensembl_gene_id	splice_relevant	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000109854	HTATIP2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missense	1
ERR10619281	run_2026_05_14_231247	WES	saudi_metadata_patch_rerun	ENSG00000110090	CPT1A	mitocarta	1	mitocarta	True	False	ensembl_gene_id	synonymous	1
